,MS SubClass,MS Zoning,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition,Bldg Type,Overall Qual,Exter Qual,Bsmt Qual,BsmtFin Type 1,Total Bsmt SF,Heating QC,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Kitchen Qual,TotRms AbvGrd,Garage Area,Paved Drive,Sale Type,SalePrice,tot_baths,tot_bed_bath,tot_liv_area
1668,60,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,7,4,4.0,GLQ,948.0,Ex,2110,1.0,0.0,4,8,463.0,Y,WD ,205000,2.5,5.5,3058.0
1669,85,RL,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,1Fam,6,3,4.0,ALQ,970.0,TA,1026,1.0,0.0,3,5,528.0,Y,WD ,143000,1.0,3.0,1996.0
1670,120,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,TwnhsE,9,4,5.0,GLQ,1419.0,Ex,1419,1.0,0.0,5,5,588.0,Y,WD ,290000,1.5,3.5,2838.0
1671,20,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,9,5,5.0,GLQ,2330.0,Ex,2364,1.0,0.0,5,11,820.0,Y,New,611657,2.5,4.5,4694.0
1672,20,RL,Low,AllPub,Corner,Mod,CollgCr,Norm,1Fam,5,3,4.0,GLQ,1040.0,Gd,1040,1.0,0.0,4,6,576.0,Y,WD ,152000,1.0,4.0,2080.0
1673,120,RL,HLS,AllPub,Inside,Gtl,StoneBr,Norm,TwnhsE,8,4,4.0,ALQ,1280.0,Ex,1280,0.0,0.0,4,5,506.0,Y,WD ,191500,2.0,4.0,2560.0
1674,60,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,8,4,5.0,Unf,1143.0,Ex,2473,0.0,0.0,4,9,852.0,Y,WD ,317000,2.5,6.5,3616.0
1675,50,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,7,3,3.0,ALQ,680.0,Ex,1302,0.0,0.0,4,6,224.0,Y,WD ,165250,1.5,3.5,1982.0
1676,20,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,5,3,3.0,Rec,1092.0,TA,1092,0.0,0.0,3,6,264.0,Y,COD,123000,1.0,4.0,2184.0
1677,20,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Pos,1Fam,6,3,3.0,GLQ,988.0,TA,1188,1.0,0.0,3,4,621.0,Y,WD ,185000,1.0,2.0,2176.0
1678,20,RL,Lvl,AllPub,Corner,Gtl,NAmes,Street,1Fam,7,3,3.0,LwQ,1045.0,Gd,1045,1.0,0.0,3,6,528.0,Y,WD ,120000,1.0,4.0,2090.0
1679,20,RL,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,1Fam,6,3,3.0,ALQ,1093.0,Gd,1093,1.0,0.0,3,6,484.0,Y,WD ,158500,2.0,5.0,2186.0
1680,60,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,6,4,4.0,Unf,798.0,Ex,1640,0.0,0.0,4,6,520.0,Y,WD ,173000,2.5,5.5,2438.0
1681,90,RL,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Duplex,4,3,0.0,Na,0.0,TA,1224,0.0,0.0,3,6,462.0,Y,WD ,101800,2.0,4.0,1224.0
1682,70,RL,Lvl,AllPub,Inside,Gtl,SWISU,Street,1Fam,7,4,4.0,ALQ,560.0,Ex,1135,1.0,0.0,4,6,576.0,Y,WD ,155000,1.0,4.0,1695.0
1683,30,RL,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,5,3,3.0,Unf,1054.0,Ex,1078,0.0,0.0,5,6,264.0,N,WD ,125000,1.0,4.0,2132.0
1684,20,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,4,3,0.0,Na,0.0,Gd,968,0.0,0.0,3,5,331.0,Y,WD ,104500,1.0,3.0,968.0
1685,60,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,9,4,5.0,GLQ,1462.0,Ex,2224,1.0,0.0,5,10,738.0,Y,WD ,350000,2.5,6.5,3686.0
1686,90,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,3,3,0.0,Na,0.0,Gd,1040,0.0,0.0,3,6,400.0,Y,WD ,93500,2.0,4.0,1040.0
1687,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,GLQ,873.0,Ex,1790,1.0,0.0,4,7,588.0,Y,WD ,193000,2.5,5.5,2663.0
1688,70,RL,Bnk,AllPub,Inside,Mod,Crawfor,Norm,1Fam,6,3,5.0,Unf,588.0,Fa,2555,0.0,0.0,3,11,672.0,Y,WD ,191000,2.0,5.0,3143.0
1689,30,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,6,3,3.0,Unf,813.0,Ex,813,0.0,0.0,4,5,270.0,N,WD ,110000,1.0,3.0,1626.0
1690,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,8,4,4.0,GLQ,1299.0,Ex,1872,1.0,0.0,5,7,531.0,Y,WD ,261500,2.5,5.5,3171.0
1691,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,Rec,1050.0,Gd,1050,0.0,0.0,3,5,338.0,Y,WD ,128900,1.0,3.0,2100.0
1692,60,RL,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,1Fam,9,4,5.0,Rec,1733.0,Ex,3500,1.0,0.0,5,11,959.0,Y,WD ,584500,3.5,7.5,5233.0
1693,20,RL,Bnk,AllPub,Inside,Gtl,Edwards,Norm,1Fam,4,3,3.0,ALQ,864.0,Ex,948,0.0,0.0,3,5,248.0,Y,WD ,111000,1.0,4.0,1812.0
1694,50,RL,Lvl,AllPub,Inside,Gtl,BrkSide,RRA,1Fam,5,3,2.0,Unf,750.0,TA,1316,0.0,0.0,3,7,576.0,Y,ConLw,90000,1.0,5.0,2066.0
1695,60,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,6,3,4.0,LwQ,1021.0,TA,2380,0.0,0.0,3,7,596.0,Y,WD ,129000,2.5,5.5,3401.0
1696,20,RL,Low,AllPub,CulDSac,Gtl,Crawfor,Pos,1Fam,6,4,3.0,BLQ,1296.0,Ex,1640,1.0,0.0,4,7,924.0,Y,WD ,224000,1.0,4.0,2936.0
1697,160,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,TwnhsE,6,4,4.0,GLQ,600.0,Ex,1200,1.0,0.0,4,5,480.0,Y,WD ,165000,2.5,4.5,1800.0
1698,70,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,6,3,3.0,Unf,662.0,Ex,1324,0.0,1.0,3,6,180.0,Y,WD ,122000,1.0,4.0,1986.0
1699,20,RL,HLS,AllPub,Inside,Gtl,Timber,Norm,1Fam,8,4,4.0,GLQ,1546.0,Ex,1564,0.0,0.0,5,6,502.0,Y,New,267300,2.0,4.0,3110.0
1700,60,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,9,5,5.0,Unf,1926.0,Ex,3140,0.0,0.0,5,11,820.0,Y,New,485000,3.5,7.5,5066.0
1701,50,RM,Lvl,AllPub,Inside,Gtl,OldTown,RRA,1Fam,6,3,3.0,Unf,1595.0,TA,2486,0.0,0.0,3,8,576.0,Y,WD ,220000,2.0,7.0,4081.0
1702,60,RL,Lvl,AllPub,Corner,Gtl,CollgCr,Pos,1Fam,6,3,4.0,GLQ,864.0,Ex,1771,1.0,0.0,4,6,600.0,Y,WD ,215700,2.5,5.5,2635.0
1703,20,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,8,4,5.0,GLQ,1836.0,Ex,1836,1.0,0.0,4,7,862.0,Y,WD ,280000,2.0,5.0,3672.0
1704,20,RL,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,1Fam,8,4,4.0,GLQ,1603.0,Ex,1575,1.0,0.0,4,7,732.0,Y,WD ,284000,2.0,4.0,3178.0
1705,180,RM,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Twnhs,4,3,4.0,BLQ,630.0,Gd,630,1.0,0.0,3,3,0.0,Y,WD ,84500,1.0,2.0,1260.0
1706,20,RL,Lvl,AllPub,Inside,Mod,NAmes,Norm,1Fam,6,3,3.0,BLQ,1395.0,TA,1395,1.0,0.0,3,7,440.0,Y,WD ,192000,1.0,3.0,2790.0
1707,70,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,7,3,3.0,Unf,502.0,TA,1004,0.0,0.0,4,5,200.0,N,WD ,105000,1.0,3.0,1506.0
1708,20,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,GLQ,1860.0,Ex,1836,0.0,0.0,4,8,484.0,Y,WD ,216837,2.0,5.0,3696.0
1709,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,2,3.0,Rec,1296.0,TA,1496,0.0,0.0,4,6,450.0,Y,WD ,141500,2.0,5.0,2792.0
1710,20,RL,Lvl,AllPub,FR2,Gtl,Sawyer,Street,1Fam,5,3,3.0,BLQ,894.0,Ex,894,1.0,0.0,4,5,450.0,Y,WD ,130000,1.0,4.0,1788.0
1711,20,RL,HLS,AllPub,Inside,Mod,CollgCr,Norm,1Fam,5,3,4.0,Rec,1040.0,TA,1040,0.0,0.0,3,5,0.0,Y,WD ,124000,2.0,5.0,2080.0
1712,70,RM,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,5,3,4.0,ALQ,859.0,Ex,1828,0.0,0.0,4,6,0.0,Y,WD ,150909,2.0,5.0,2687.0
1713,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,GLQ,1008.0,Ex,1008,1.0,0.0,3,4,280.0,Y,WD ,139500,1.0,3.0,2016.0
1714,20,RL,HLS,AllPub,Inside,Gtl,Edwards,Norm,1Fam,4,3,3.0,ALQ,864.0,TA,864,1.0,0.0,3,5,528.0,N,COD,79275,1.0,4.0,1728.0
1715,20,RL,HLS,AllPub,Inside,Gtl,Timber,Norm,1Fam,8,4,4.0,GLQ,1476.0,Ex,1484,0.0,0.0,5,6,472.0,Y,WD ,265900,2.0,4.0,2960.0
1716,30,RL,Bnk,AllPub,Inside,Gtl,SWISU,Norm,1Fam,6,3,4.0,Rec,768.0,TA,790,0.0,0.0,3,4,160.0,Y,WD ,91000,1.0,3.0,1558.0
1717,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,5,3,4.0,ALQ,1122.0,Ex,1934,1.0,0.0,3,6,567.0,P,WD ,185000,2.5,5.5,3056.0
1718,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,ALQ,1150.0,Ex,1150,1.0,0.0,3,6,300.0,Y,WD ,141000,1.0,4.0,2300.0
1719,60,RL,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,1Fam,8,4,4.0,Unf,1582.0,Ex,2152,0.0,0.0,4,7,728.0,Y,New,260116,2.5,5.5,3734.0
1720,30,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,4,3,3.0,Rec,672.0,TA,672,1.0,0.0,3,4,234.0,N,WD ,113000,1.0,3.0,1344.0
1721,80,RL,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,1Fam,8,4,4.0,GLQ,1401.0,Ex,1511,1.0,0.0,4,6,811.0,Y,WD ,225000,2.0,5.0,2912.0
1722,30,RL,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,5,3,3.0,BLQ,793.0,TA,793,1.0,0.0,2,4,240.0,Y,WD ,113000,1.0,3.0,1586.0
1723,80,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,6,3,3.0,ALQ,1008.0,TA,1096,1.0,0.0,3,5,352.0,Y,WD ,125200,1.0,4.0,2104.0
1724,60,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,8,5,5.0,GLQ,918.0,Ex,2100,1.0,0.0,5,8,786.0,Y,New,319500,2.5,5.5,3018.0
1725,50,RL,Bnk,AllPub,Inside,Gtl,NAmes,Street,1Fam,5,3,3.0,BLQ,913.0,TA,1558,1.0,0.0,3,6,288.0,Y,WD ,140000,1.5,4.5,2471.0
1726,20,RL,Low,AllPub,Inside,Mod,Timber,Norm,1Fam,6,3,4.0,BLQ,1632.0,TA,1650,1.0,0.0,3,6,518.0,Y,WD ,250764,1.0,3.0,3282.0
1727,60,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,8,5,4.0,GLQ,948.0,Ex,2088,0.0,0.0,4,10,656.0,Y,WD ,250000,2.5,6.5,3036.0
1728,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,RRA,1Fam,6,4,4.0,Unf,768.0,Ex,1536,0.0,0.0,4,6,400.0,Y,WD ,176000,2.5,5.5,2304.0
1729,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Street,1Fam,6,3,3.0,BLQ,1331.0,Gd,1721,0.0,0.0,3,8,464.0,Y,WD ,174850,1.0,5.0,3052.0
1730,160,RL,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,TwnhsE,6,3,4.0,ALQ,804.0,TA,1548,0.0,1.0,3,7,440.0,Y,WD ,147000,2.5,5.5,2352.0
1731,120,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,TwnhsE,6,3,4.0,Unf,918.0,TA,918,0.0,0.0,3,5,264.0,Y,WD ,99500,2.0,4.0,1836.0
1732,60,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,9,4,5.0,GLQ,1365.0,Ex,2690,1.0,0.0,5,8,864.0,Y,New,398800,2.5,5.5,4055.0
1733,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,6,3,4.0,Unf,953.0,Ex,1647,0.0,0.0,3,7,460.0,Y,WD ,175000,2.5,5.5,2600.0
1734,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,Unf,825.0,TA,825,0.0,1.0,3,4,350.0,Y,WD ,109500,1.0,3.0,1650.0
1735,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Pos,1Fam,6,3,4.0,LwQ,1657.0,Gd,1657,0.0,1.0,3,7,484.0,Y,WD ,163500,2.0,5.0,3314.0
1736,30,RL,Lvl,AllPub,Corner,Gtl,BrkSide,Street,1Fam,4,3,3.0,Rec,788.0,TA,788,0.0,0.0,3,4,0.0,Y,WD ,100000,1.0,3.0,1576.0
1737,60,RL,HLS,AllPub,Inside,Mod,NoRidge,Norm,1Fam,8,4,5.0,GLQ,1334.0,Ex,2826,1.0,0.0,4,9,888.0,Y,WD ,334000,2.5,5.5,4160.0
1738,20,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,5,3,3.0,GLQ,864.0,Ex,864,1.0,0.0,3,4,280.0,Y,WD ,137250,1.0,3.0,1728.0
1739,60,RL,HLS,AllPub,Corner,Gtl,Gilbert,Norm,1Fam,7,4,4.0,GLQ,1392.0,Ex,2462,1.0,0.0,4,9,576.0,Y,New,320000,2.5,6.5,3854.0
1740,20,RL,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,5,3,3.0,ALQ,1063.0,Ex,1287,1.0,0.0,4,7,576.0,Y,WD ,162000,1.0,4.0,2350.0
1741,20,FV,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,7,5,5.0,GLQ,1470.0,Ex,1478,1.0,0.0,4,7,484.0,Y,New,222000,2.5,4.5,2948.0
1742,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,7,4,4.0,GLQ,698.0,Ex,1342,1.0,0.0,4,7,393.0,Y,WD ,178000,2.5,5.5,2040.0
1743,30,RM,Lvl,AllPub,Corner,Gtl,OldTown,Norm,1Fam,5,3,3.0,BLQ,788.0,TA,804,1.0,0.0,4,4,240.0,Y,WD ,119000,1.0,3.0,1592.0
1744,60,RL,Lvl,AllPub,Inside,Gtl,NAmes,Pos,1Fam,5,3,3.0,ALQ,864.0,TA,1812,0.0,0.0,3,8,264.0,Y,WD ,169500,2.0,6.0,2676.0
1745,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,7,4,4.0,GLQ,952.0,Ex,2256,0.0,0.0,4,8,554.0,Y,WD ,236000,2.5,6.5,3208.0
1746,120,RM,HLS,AllPub,Inside,Mod,Crawfor,Norm,TwnhsE,8,5,5.0,GLQ,1596.0,Ex,1648,1.0,1.0,5,5,525.0,Y,New,294464,2.0,4.0,3244.0
1747,60,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,6,3,2.0,ALQ,952.0,TA,2112,0.0,0.0,3,9,576.0,Y,WD ,206900,2.5,6.5,3064.0
1748,60,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,7,4,4.0,GLQ,956.0,Ex,2084,1.0,0.0,4,8,618.0,Y,WD ,233000,2.5,6.5,3040.0
1749,30,RM,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,6,3,3.0,BLQ,1032.0,Gd,1032,0.0,0.0,3,5,280.0,Y,COD,108000,1.0,3.0,2064.0
1750,60,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,6,3,4.0,ALQ,680.0,Gd,1470,0.0,0.0,3,7,420.0,Y,WD ,165000,2.5,5.5,2150.0
1751,20,RL,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,5,3,4.0,ALQ,1040.0,TA,1040,0.0,0.0,3,5,748.0,Y,WD ,134900,1.5,4.5,2080.0
1752,45,RM,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,5,4,3.0,Unf,884.0,Ex,884,0.0,0.0,3,5,240.0,Y,WD ,113000,1.0,3.0,1768.0
1753,20,RL,Low,AllPub,Inside,Mod,CollgCr,Norm,1Fam,5,3,4.0,ALQ,1097.0,Ex,1097,1.0,0.0,3,6,242.0,Y,WD ,147900,1.5,4.5,2194.0
1754,30,RL,Lvl,AllPub,Corner,Gtl,Edwards,Street,1Fam,5,3,2.0,Unf,864.0,Ex,864,0.0,0.0,3,4,0.0,Y,WD ,99900,1.0,3.0,1728.0
1755,160,RL,Lvl,AllPub,FR2,Gtl,NPkVill,Norm,TwnhsE,6,3,4.0,ALQ,855.0,Gd,1456,0.0,0.0,3,7,460.0,Y,WD ,143000,2.5,6.5,2311.0
1756,50,RM,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,6,3,3.0,Unf,816.0,TA,1176,0.0,0.0,3,6,528.0,Y,WD ,114500,1.0,4.0,1992.0
1757,20,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,5,3,3.0,Rec,912.0,TA,941,0.0,0.0,3,6,288.0,Y,WD ,129200,1.0,4.0,1853.0
1758,120,RM,HLS,AllPub,Inside,Mod,Crawfor,Norm,TwnhsE,8,5,5.0,GLQ,1600.0,Ex,1652,1.0,1.0,4,5,482.0,Y,New,392500,2.0,4.0,3252.0
1759,70,RL,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,1Fam,7,5,3.0,GLQ,1152.0,Ex,2340,0.0,0.0,4,9,252.0,Y,WD ,266500,2.0,6.0,3492.0
1760,80,RL,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,7,4,4.0,GLQ,384.0,Gd,1382,0.0,0.0,3,7,396.0,Y,WD ,177500,2.5,5.5,1766.0
1761,20,RL,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,5,3,3.0,ALQ,1008.0,Gd,1008,0.0,0.0,4,6,384.0,Y,WD ,139500,1.0,4.0,2016.0
1762,60,RL,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,1Fam,6,4,4.0,Unf,608.0,Ex,1396,0.0,0.0,4,6,440.0,Y,WD ,170000,2.5,5.5,2004.0
1763,60,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,6,3,3.0,ALQ,845.0,Ex,2154,0.0,0.0,3,8,539.0,Y,WD ,224500,2.5,7.5,2999.0
1764,60,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,8,4,4.0,Unf,1082.0,Ex,2400,0.0,0.0,4,10,730.0,Y,WD ,290000,3.5,7.5,3482.0
1765,50,RM,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,1Fam,7,3,3.0,LwQ,1040.0,Ex,1818,0.0,0.0,3,7,240.0,Y,WD ,169500,1.5,5.5,2858.0
1766,20,RL,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,1Fam,7,4,5.0,Unf,1710.0,Ex,1710,0.0,0.0,4,7,550.0,Y,WD ,240000,2.0,5.0,3420.0
1767,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,BLQ,1078.0,Ex,1150,1.0,0.0,3,6,288.0,Y,WD ,144000,1.0,3.0,2228.0
1768,60,RL,Lvl,AllPub,Corner,Gtl,NAmes,Street,1Fam,6,3,3.0,Rec,816.0,TA,1977,0.0,1.0,3,9,540.0,Y,WD ,165000,1.5,5.5,2793.0
1769,120,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,TwnhsE,6,4,4.0,Unf,1332.0,Gd,1332,0.0,0.0,4,5,542.0,Y,WD ,145000,2.0,4.0,2664.0
1770,20,RL,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,1Fam,5,3,3.0,Unf,1250.0,Ex,1298,0.0,0.0,3,5,504.0,N,COD,114000,2.0,5.0,2548.0
1771,20,RL,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,1Fam,8,4,4.0,Unf,1935.0,Gd,1973,0.0,0.0,4,9,895.0,Y,New,395000,2.0,5.0,3908.0
1772,160,RM,Lvl,AllPub,Inside,Gtl,BrDale,Norm,TwnhsE,6,3,3.0,Unf,525.0,TA,1092,0.0,0.0,3,6,440.0,Y,WD ,105500,1.5,4.5,1617.0
1773,60,RL,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,1Fam,8,4,4.0,GLQ,1049.0,Ex,1916,1.0,0.0,4,8,741.0,Y,WD ,254900,2.5,5.5,2965.0
1774,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,5,3,3.0,LwQ,864.0,Fa,1238,0.0,0.0,3,6,357.0,Y,WD ,102000,1.5,4.5,2102.0
1775,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,GLQ,944.0,Ex,1840,1.0,0.0,4,6,622.0,Y,WD ,230000,2.5,5.5,2784.0
1776,70,RM,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,5,3,3.0,Unf,939.0,Ex,1513,0.0,0.0,3,8,180.0,N,WD ,137500,1.5,5.5,2452.0
1777,30,RL,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,5,4,3.0,LwQ,1008.0,TA,1143,0.0,0.0,3,5,288.0,Y,WD ,138000,1.0,3.0,2151.0
1778,80,RL,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,1Fam,6,4,4.0,Rec,520.0,Gd,1338,0.0,0.0,4,5,576.0,Y,WD ,156500,1.5,3.5,1858.0
1779,20,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,4,3,3.0,ALQ,864.0,Ex,864,0.0,0.0,3,5,463.0,Y,WD ,124500,1.0,4.0,1728.0
1780,60,RL,Lvl,AllPub,Inside,Gtl,NWAmes,Pos,1Fam,7,3,4.0,Unf,808.0,TA,1969,0.0,0.0,3,8,534.0,Y,WD ,190000,2.5,5.5,2777.0
1781,20,RL,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,1Fam,7,4,4.0,Unf,1266.0,Ex,1266,0.0,0.0,4,6,388.0,Y,WD ,159895,2.0,4.0,2532.0
1782,70,RL,Lvl,AllPub,Inside,Gtl,SWISU,Street,1Fam,5,3,3.0,Unf,612.0,Ex,2601,0.0,0.0,3,8,621.0,Y,WD ,189000,3.5,7.5,3213.0
1783,20,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,5,3,3.0,ALQ,912.0,TA,912,0.0,0.0,3,6,0.0,Y,WD ,124000,1.0,4.0,1824.0
1784,20,RL,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,1Fam,5,3,4.0,ALQ,1392.0,TA,1392,1.0,0.0,3,5,528.0,Y,WD ,121500,1.5,4.5,2784.0
1785,90,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,5,3,3.0,Unf,1824.0,Fa,1824,0.0,0.0,3,9,484.0,Y,WD ,146000,2.0,7.0,3648.0
1786,60,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,GLQ,928.0,Ex,1823,1.0,0.0,4,6,626.0,Y,WD ,235000,2.5,5.5,2751.0
1787,120,RM,HLS,AllPub,Inside,Mod,Crawfor,Norm,TwnhsE,8,4,5.0,GLQ,1594.0,Ex,1646,1.0,1.0,4,5,525.0,Y,WD ,300000,2.0,4.0,3240.0
1788,160,RM,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Twnhs,4,3,3.0,Unf,546.0,Gd,1092,0.0,0.0,3,5,0.0,Y,WD ,90500,1.5,4.5,1638.0
1789,90,RL,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,5,3,3.0,LwQ,1728.0,TA,1728,0.0,0.0,3,10,576.0,Y,WD ,142600,2.0,8.0,3456.0
1790,20,RL,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,7,4,4.0,GLQ,1573.0,Ex,1573,1.0,0.0,4,6,544.0,Y,WD ,227000,2.0,5.0,3146.0
1791,90,RL,HLS,AllPub,Corner,Gtl,Crawfor,Norm,Duplex,7,3,3.0,LwQ,920.0,Ex,2480,0.0,0.0,3,13,400.0,Y,WD ,205000,2.5,7.5,3400.0
1792,20,RL,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,1Fam,8,4,4.0,GLQ,1341.0,Ex,1341,1.0,0.0,4,5,482.0,Y,WD ,246900,1.5,2.5,2682.0
1793,70,C (all),Lvl,AllPub,Corner,Gtl,IDOTRR,Street,1Fam,4,3,1.0,Unf,173.0,Ex,1361,0.0,0.0,3,6,185.0,Y,WD ,89000,1.0,3.0,1534.0
1794,50,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,4,3,3.0,Unf,744.0,Ex,1120,0.0,0.0,2,5,480.0,P,WD ,64000,1.0,3.0,1864.0
1795,120,RL,Lvl,AllPub,Inside,Gtl,Greens,Norm,Twnhs,8,4,4.0,GLQ,1226.0,TA,1226,1.0,0.0,4,4,484.0,Y,WD ,170000,1.0,2.0,2452.0
1796,60,RL,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,9,5,5.0,Unf,1734.0,Ex,2822,0.0,0.0,5,12,1020.0,Y,New,582933,3.5,7.5,4556.0
1797,30,RM,Lvl,AllPub,Inside,Gtl,OldTown,Street,1Fam,6,3,3.0,BLQ,1103.0,Gd,1103,0.0,0.0,4,5,440.0,Y,WD ,110500,1.0,3.0,2206.0
1798,20,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,6,3,3.0,Unf,1179.0,Gd,1179,0.0,0.0,3,5,622.0,P,WD ,110000,1.0,3.0,2358.0
1799,20,RL,Lvl,AllPub,Inside,Gtl,Edwards,Norm,1Fam,5,3,3.0,Unf,698.0,Ex,698,0.0,1.0,3,4,0.0,Y,WD ,118000,1.0,3.0,1396.0
